customer_id,contract_type,tenure_months,internet_service,phone_service,streaming_tv,tech_support,monthly_charges,total_charges,payment_method
CUST1226,Two Year,20,No Internet,Yes,Yes,No,38.65,773.06,Mailed Check
CUST1227,One Year,66,DSL,Yes,No,No,57.7,3808.07,Bank Transfer
CUST1228,One Year,1,Fiber Optic,Yes,No,No,70.89,70.89,Credit Card
CUST1229,Two Year,58,DSL,Yes,Yes,Yes,67.88,3937.11,Bank Transfer
CUST1230,One Year,44,Fiber Optic,Yes,No,No,70.37,3096.36,Bank Transfer
CUST1231,Month-to-Month,6,Fiber Optic,Yes,No,Yes,78.91,473.49,Credit Card
CUST1232,One Year,50,Fiber Optic,No,No,No,83.53,4176.34,Bank Transfer
CUST1233,Two Year,20,No Internet,No,No,No,58.87,1177.33,Bank Transfer
CUST1234,One Year,14,Fiber Optic,Yes,No,No,65.23,913.29,Bank Transfer
CUST1235,One Year,5,Fiber Optic,Yes,Yes,No,57.62,288.1,Electronic Check
CUST1236,One Year,41,Fiber Optic,Yes,No,No,51.34,2104.84,Mailed Check
CUST1237,Two Year,40,Fiber Optic,Yes,Yes,Yes,34.34,1373.51,Bank Transfer
CUST1238,Month-to-Month,34,DSL,Yes,No,No,94.39,3209.37,Electronic Check
CUST1239,One Year,45,Fiber Optic,Yes,Yes,No,85.93,3866.82,Bank Transfer
CUST1240,Month-to-Month,71,Fiber Optic,Yes,No,No,77.46,5499.48,Mailed Check
CUST1241,One Year,71,No Internet,Yes,No,Yes,74.06,5257.96,Bank Transfer
CUST1242,One Year,27,Fiber Optic,Yes,No,No,70.17,1894.67,Mailed Check
CUST1243,Month-to-Month,44,Fiber Optic,Yes,No,Yes,62.39,2745.09,Electronic Check
CUST1244,Month-to-Month,33,DSL,Yes,No,Yes,105.78,3490.78,Electronic Check
CUST1245,One Year,33,DSL,No,No,No,73.26,2417.49,Bank Transfer
CUST1246,Month-to-Month,44,No Internet,Yes,Yes,No,97.89,4307.09,Credit Card
CUST1247,Month-to-Month,20,Fiber Optic,Yes,No,Yes,65.14,1302.8,Mailed Check
CUST1248,Two Year,36,No Internet,Yes,No,No,64.48,2321.15,Bank Transfer
CUST1249,Month-to-Month,7,DSL,Yes,No,No,77.5,542.52,Electronic Check
CUST1250,Month-to-Month,32,DSL,Yes,No,No,73.59,2354.81,Bank Transfer
CUST1251,Two Year,67,Fiber Optic,Yes,Yes,No,59.73,4002.09,Mailed Check
CUST1252,Month-to-Month,39,Fiber Optic,Yes,Yes,Yes,116.76,4553.65,Bank Transfer
CUST1253,Month-to-Month,24,DSL,Yes,No,Yes,102.71,2465.14,Mailed Check
CUST1254,One Year,70,No Internet,No,No,No,55.18,3862.79,Electronic Check
CUST1255,One Year,54,DSL,Yes,No,Yes,88.89,4800.22,Credit Card
CUST1256,Two Year,38,Fiber Optic,No,No,Yes,31.8,1208.57,Credit Card
CUST1257,Two Year,32,Fiber Optic,No,No,No,45.42,1453.52,Electronic Check
CUST1258,One Year,45,DSL,Yes,No,Yes,87.14,3921.3,Electronic Check
CUST1259,Month-to-Month,61,DSL,No,No,No,74.81,4563.71,Bank Transfer
CUST1260,Month-to-Month,70,Fiber Optic,Yes,Yes,No,118.63,8304.01,Electronic Check
CUST1261,Month-to-Month,53,Fiber Optic,Yes,No,No,107.79,5713.13,Electronic Check
CUST1262,Month-to-Month,51,Fiber Optic,Yes,No,No,84.78,4323.76,Mailed Check
CUST1263,One Year,56,DSL,No,No,Yes,49.57,2775.79,Bank Transfer
CUST1264,One Year,27,DSL,Yes,Yes,No,67.4,1819.76,Mailed Check
CUST1265,Month-to-Month,38,No Internet,Yes,Yes,No,67.32,2558.28,Bank Transfer
CUST1266,Two Year,62,DSL,Yes,No,No,33.1,2052.15,Bank Transfer
CUST1267,Month-to-Month,18,Fiber Optic,No,Yes,Yes,72.69,1308.44,Credit Card
CUST1268,Month-to-Month,64,DSL,Yes,Yes,No,93.41,5978.46,Credit Card
CUST1269,One Year,30,No Internet,Yes,Yes,No,77.25,2317.49,Electronic Check
CUST1270,Month-to-Month,49,No Internet,Yes,No,Yes,78.86,3864.09,Bank Transfer
CUST1271,Month-to-Month,41,No Internet,Yes,No,Yes,65.08,2668.29,Electronic Check
CUST1272,Month-to-Month,13,Fiber Optic,Yes,No,Yes,87.87,1142.34,Mailed Check
CUST1273,Month-to-Month,34,DSL,Yes,Yes,No,104.89,3566.14,Electronic Check
CUST1274,One Year,25,No Internet,Yes,No,No,59.62,1490.5,Mailed Check
CUST1275,Two Year,66,DSL,Yes,No,No,62.26,4109.28,Credit Card
CUST1276,Month-to-Month,18,Fiber Optic,Yes,Yes,No,116.83,2103.01,Credit Card
CUST1277,Month-to-Month,5,No Internet,Yes,Yes,No,117.25,586.25,Mailed Check
CUST1278,One Year,19,DSL,Yes,No,No,51.47,977.94,Mailed Check
CUST1279,Two Year,42,Fiber Optic,Yes,No,No,33.76,1418.1,Mailed Check
CUST1280,Month-to-Month,18,Fiber Optic,Yes,No,No,71.29,1283.24,Electronic Check
CUST1281,Month-to-Month,32,DSL,Yes,Yes,No,72.72,2327.0,Mailed Check
CUST1282,One Year,21,Fiber Optic,Yes,No,No,51.84,1088.6,Bank Transfer
CUST1283,One Year,10,Fiber Optic,Yes,No,Yes,46.72,467.16,Mailed Check
CUST1284,Month-to-Month,37,DSL,Yes,No,Yes,117.39,4343.49,Credit Card
CUST1285,One Year,49,No Internet,Yes,No,Yes,57.61,2822.98,Mailed Check
CUST1286,Month-to-Month,13,DSL,Yes,No,No,103.44,1344.73,Credit Card
CUST1287,Month-to-Month,55,Fiber Optic,Yes,No,No,71.16,3913.68,Credit Card
CUST1288,Month-to-Month,17,DSL,No,Yes,No,114.57,1947.72,Electronic Check
CUST1289,Two Year,9,Fiber Optic,Yes,No,No,41.09,369.8,Mailed Check
CUST1290,Month-to-Month,44,Fiber Optic,Yes,Yes,Yes,69.82,3072.01,Credit Card
CUST1291,Month-to-Month,46,Fiber Optic,Yes,No,No,112.27,5164.43,Bank Transfer
CUST1292,Month-to-Month,8,No Internet,Yes,Yes,No,76.33,610.68,Mailed Check
CUST1293,Two Year,37,Fiber Optic,Yes,No,No,43.15,1596.71,Mailed Check
CUST1294,Month-to-Month,19,Fiber Optic,Yes,Yes,No,99.41,1888.78,Credit Card
CUST1295,Month-to-Month,63,Fiber Optic,Yes,No,No,99.23,6251.38,Electronic Check
CUST1296,Month-to-Month,46,DSL,Yes,Yes,Yes,65.7,3022.01,Electronic Check
CUST1297,One Year,71,No Internet,Yes,Yes,Yes,64.81,4601.5,Mailed Check
CUST1298,Month-to-Month,26,No Internet,Yes,No,No,119.57,3108.79,Mailed Check
CUST1299,Month-to-Month,46,Fiber Optic,Yes,No,No,100.71,4632.46,Electronic Check
CUST1300,Month-to-Month,46,Fiber Optic,No,Yes,Yes,103.8,4775.01,Electronic Check
CUST1301,Two Year,14,Fiber Optic,Yes,Yes,Yes,60.29,844.11,Bank Transfer
CUST1302,One Year,63,No Internet,Yes,Yes,No,60.24,3795.34,Mailed Check
CUST1303,One Year,3,Fiber Optic,Yes,No,No,63.53,190.59,Mailed Check
CUST1304,Two Year,28,Fiber Optic,No,No,No,41.8,1170.32,Mailed Check
CUST1305,Two Year,29,DSL,Yes,No,No,35.35,1025.06,Electronic Check
CUST1306,Month-to-Month,18,Fiber Optic,Yes,Yes,Yes,71.57,1288.17,Credit Card
CUST1307,Two Year,35,Fiber Optic,Yes,Yes,No,38.7,1354.38,Bank Transfer
CUST1308,Month-to-Month,47,Fiber Optic,Yes,No,Yes,79.69,3745.25,Electronic Check
CUST1309,Month-to-Month,5,Fiber Optic,Yes,Yes,No,109.22,546.1,Electronic Check
CUST1310,Two Year,59,DSL,Yes,No,No,53.47,3154.77,Bank Transfer
CUST1311,Month-to-Month,59,No Internet,Yes,Yes,No,87.88,5184.78,Mailed Check
CUST1312,Month-to-Month,47,Fiber Optic,Yes,No,No,60.82,2858.52,Credit Card
CUST1313,Month-to-Month,13,Fiber Optic,Yes,No,Yes,88.9,1155.71,Bank Transfer
CUST1314,One Year,33,No Internet,No,Yes,No,86.56,2856.36,Credit Card
CUST1315,Month-to-Month,62,No Internet,Yes,No,No,118.66,7357.13,Mailed Check
CUST1316,One Year,16,Fiber Optic,Yes,No,No,53.42,854.72,Credit Card
CUST1317,Two Year,44,DSL,Yes,Yes,Yes,61.51,2706.37,Mailed Check
CUST1318,One Year,58,Fiber Optic,Yes,Yes,Yes,88.01,5104.67,Electronic Check
CUST1319,Month-to-Month,6,DSL,Yes,No,No,95.55,573.28,Mailed Check
CUST1320,Two Year,15,No Internet,Yes,Yes,No,58.03,870.4,Bank Transfer
CUST1321,Month-to-Month,4,DSL,Yes,No,Yes,71.44,285.77,Bank Transfer
CUST1322,Month-to-Month,56,DSL,Yes,Yes,No,94.09,5269.18,Mailed Check
CUST1323,Month-to-Month,64,Fiber Optic,Yes,Yes,Yes,108.85,6966.57,Mailed Check
CUST1324,One Year,68,DSL,Yes,Yes,Yes,86.75,5898.98,Electronic Check
CUST1325,Month-to-Month,34,DSL,Yes,Yes,Yes,108.18,3678.1,Electronic Check
CUST1326,Month-to-Month,56,DSL,Yes,No,Yes,112.76,6314.53,Mailed Check
CUST1327,Month-to-Month,32,Fiber Optic,Yes,Yes,No,116.26,3720.35,Credit Card
CUST1328,Month-to-Month,9,DSL,Yes,No,No,84.33,758.98,Electronic Check
CUST1329,One Year,63,DSL,Yes,No,Yes,68.94,4343.32,Bank Transfer
CUST1330,Two Year,33,Fiber Optic,Yes,No,No,62.18,2052.0,Electronic Check
CUST1331,One Year,21,Fiber Optic,Yes,Yes,No,73.57,1545.07,Electronic Check
CUST1332,Month-to-Month,55,Fiber Optic,Yes,No,No,119.73,6585.22,Electronic Check
CUST1333,Month-to-Month,57,DSL,Yes,Yes,No,60.82,3466.78,Electronic Check
CUST1334,Two Year,2,DSL,Yes,No,No,33.99,67.98,Mailed Check
CUST1335,Month-to-Month,13,No Internet,Yes,Yes,No,76.86,999.2,Electronic Check
CUST1336,Two Year,4,Fiber Optic,Yes,Yes,No,65.45,261.8,Credit Card
CUST1337,Month-to-Month,50,No Internet,No,No,Yes,73.35,3667.59,Electronic Check
CUST1338,Two Year,48,DSL,Yes,Yes,No,35.77,1716.79,Electronic Check
CUST1339,Month-to-Month,30,Fiber Optic,Yes,No,No,65.09,1952.57,Bank Transfer
CUST1340,Month-to-Month,29,Fiber Optic,Yes,Yes,No,104.5,3030.4,Electronic Check
CUST1341,One Year,8,Fiber Optic,Yes,No,No,45.78,366.23,Bank Transfer
CUST1342,One Year,12,No Internet,Yes,No,No,59.42,713.0,Bank Transfer
CUST1343,Month-to-Month,41,Fiber Optic,Yes,Yes,No,75.17,3081.97,Mailed Check
CUST1344,One Year,26,Fiber Optic,Yes,No,No,81.59,2121.27,Bank Transfer
CUST1345,One Year,50,Fiber Optic,Yes,No,No,83.02,4150.81,Bank Transfer
CUST1346,Month-to-Month,2,No Internet,Yes,No,No,112.59,225.18,Credit Card
CUST1347,Month-to-Month,55,Fiber Optic,Yes,No,Yes,111.13,6112.06,Credit Card
CUST1348,Month-to-Month,56,Fiber Optic,Yes,No,Yes,117.89,6602.01,Bank Transfer
CUST1349,Month-to-Month,14,Fiber Optic,Yes,Yes,No,94.88,1328.36,Mailed Check
CUST1350,One Year,6,Fiber Optic,Yes,No,Yes,67.62,405.72,Credit Card
CUST1351,Month-to-Month,61,Fiber Optic,Yes,No,No,108.51,6619.16,Credit Card
CUST1352,Month-to-Month,12,DSL,Yes,Yes,No,113.68,1364.16,Mailed Check
CUST1353,Month-to-Month,13,No Internet,Yes,No,No,60.7,789.07,Electronic Check
CUST1354,Month-to-Month,19,No Internet,Yes,Yes,No,117.95,2241.13,Credit Card
CUST1355,Month-to-Month,44,No Internet,Yes,Yes,No,88.41,3890.12,Bank Transfer
CUST1356,Month-to-Month,59,Fiber Optic,Yes,Yes,No,107.89,6365.57,Bank Transfer
CUST1357,Month-to-Month,37,No Internet,Yes,Yes,No,67.63,2502.39,Bank Transfer
CUST1358,Two Year,25,Fiber Optic,Yes,Yes,No,69.43,1735.82,Mailed Check
CUST1359,Month-to-Month,16,Fiber Optic,Yes,No,No,76.29,1220.6,Bank Transfer
CUST1360,One Year,38,No Internet,Yes,Yes,No,61.59,2340.27,Electronic Check
CUST1361,Month-to-Month,43,No Internet,Yes,No,No,67.4,2898.0,Mailed Check
CUST1362,Month-to-Month,14,DSL,Yes,Yes,No,108.35,1516.84,Credit Card
CUST1363,Month-to-Month,6,No Internet,Yes,No,Yes,60.55,363.33,Mailed Check
CUST1364,Month-to-Month,23,No Internet,Yes,No,Yes,78.75,1811.26,Bank Transfer
CUST1365,Two Year,60,DSL,Yes,Yes,No,32.84,1970.47,Mailed Check
CUST1366,Two Year,12,DSL,Yes,No,No,49.7,596.37,Mailed Check
CUST1367,One Year,13,DSL,No,No,No,67.6,878.84,Mailed Check
CUST1368,One Year,6,Fiber Optic,Yes,No,Yes,64.34,386.02,Mailed Check
CUST1369,Month-to-Month,63,Fiber Optic,Yes,Yes,No,89.3,5625.92,Electronic Check
CUST1370,Month-to-Month,38,DSL,Yes,No,No,99.16,3768.13,Mailed Check
CUST1371,Two Year,50,Fiber Optic,Yes,No,No,34.25,1712.29,Bank Transfer
CUST1372,One Year,52,Fiber Optic,Yes,Yes,No,84.77,4408.23,Credit Card
CUST1373,One Year,40,Fiber Optic,Yes,No,No,85.98,3439.22,Electronic Check
CUST1374,Month-to-Month,8,Fiber Optic,Yes,Yes,Yes,118.42,947.4,Mailed Check
CUST1375,Month-to-Month,61,No Internet,Yes,Yes,No,83.83,5113.58,Credit Card
CUST1376,Two Year,8,DSL,Yes,No,No,57.09,456.74,Electronic Check
CUST1377,Month-to-Month,34,DSL,Yes,Yes,No,74.49,2532.75,Bank Transfer
CUST1378,Month-to-Month,60,No Internet,Yes,Yes,No,89.43,5365.65,Bank Transfer
CUST1379,Month-to-Month,57,No Internet,Yes,No,No,64.45,3673.49,Credit Card
CUST1380,Two Year,46,DSL,Yes,Yes,Yes,65.11,2994.91,Mailed Check
CUST1381,Month-to-Month,22,No Internet,No,Yes,Yes,88.12,1938.73,Credit Card
CUST1382,Two Year,40,Fiber Optic,Yes,No,No,65.6,2624.01,Electronic Check
CUST1383,Month-to-Month,45,Fiber Optic,Yes,Yes,No,68.21,3069.58,Credit Card
CUST1384,Two Year,55,Fiber Optic,Yes,Yes,Yes,41.09,2260.04,Credit Card
CUST1385,One Year,51,DSL,Yes,Yes,No,86.74,4423.87,Mailed Check
CUST1386,Month-to-Month,5,DSL,Yes,No,No,83.74,418.69,Bank Transfer
CUST1387,One Year,13,DSL,Yes,No,Yes,88.66,1152.62,Mailed Check
CUST1388,Month-to-Month,28,DSL,Yes,No,No,117.78,3297.8,Bank Transfer
CUST1389,Month-to-Month,62,Fiber Optic,Yes,Yes,No,109.89,6813.31,Mailed Check
CUST1390,Two Year,24,Fiber Optic,Yes,No,No,67.91,1629.89,Bank Transfer
CUST1391,Month-to-Month,7,DSL,Yes,No,Yes,104.25,729.75,Mailed Check
CUST1392,Month-to-Month,38,Fiber Optic,No,Yes,Yes,67.69,2572.15,Bank Transfer
CUST1393,Month-to-Month,37,DSL,Yes,No,No,90.73,3356.87,Bank Transfer
CUST1394,Month-to-Month,68,DSL,Yes,No,Yes,76.74,5218.57,Bank Transfer
CUST1395,Two Year,42,DSL,Yes,Yes,No,52.55,2206.96,Bank Transfer
CUST1396,Month-to-Month,5,Fiber Optic,Yes,Yes,No,85.58,427.88,Mailed Check
CUST1397,Two Year,64,DSL,Yes,Yes,No,64.78,4146.22,Electronic Check
CUST1398,Two Year,50,No Internet,Yes,Yes,No,61.04,3051.79,Bank Transfer
CUST1399,Month-to-Month,15,No Internet,Yes,No,No,87.37,1310.62,Bank Transfer
CUST1400,Month-to-Month,53,No Internet,Yes,No,Yes,91.87,4869.04,Bank Transfer
CUST1401,Two Year,25,DSL,Yes,Yes,No,57.43,1435.68,Bank Transfer
CUST1402,Month-to-Month,9,Fiber Optic,Yes,No,No,68.39,615.48,Bank Transfer
CUST1403,Month-to-Month,38,DSL,Yes,No,No,95.0,3610.19,Credit Card
CUST1404,Month-to-Month,22,No Internet,Yes,Yes,No,119.1,2620.21,Credit Card
CUST1405,One Year,49,Fiber Optic,No,No,No,88.16,4319.61,Bank Transfer
CUST1406,One Year,68,Fiber Optic,Yes,No,No,68.19,4636.68,Bank Transfer
CUST1407,Month-to-Month,15,Fiber Optic,No,Yes,No,112.17,1682.51,Bank Transfer
CUST1408,Month-to-Month,65,DSL,Yes,Yes,No,64.34,4181.86,Electronic Check
CUST1409,Two Year,54,Fiber Optic,No,Yes,No,69.04,3728.37,Mailed Check
CUST1410,One Year,30,Fiber Optic,Yes,Yes,No,60.72,1821.59,Bank Transfer
CUST1411,One Year,20,No Internet,Yes,Yes,No,82.96,1659.13,Electronic Check
CUST1412,One Year,33,DSL,Yes,Yes,Yes,61.26,2021.42,Electronic Check
CUST1413,Month-to-Month,7,Fiber Optic,Yes,No,Yes,77.83,544.79,Bank Transfer
CUST1414,One Year,8,Fiber Optic,Yes,No,Yes,83.59,668.72,Mailed Check
CUST1415,Month-to-Month,28,Fiber Optic,Yes,Yes,No,113.09,3166.47,Credit Card
CUST1416,Month-to-Month,45,DSL,Yes,Yes,No,103.43,4654.25,Bank Transfer
CUST1417,One Year,11,Fiber Optic,Yes,No,No,62.56,688.19,Bank Transfer
CUST1418,Month-to-Month,31,DSL,Yes,No,No,107.92,3345.67,Credit Card
CUST1419,Two Year,12,DSL,Yes,Yes,No,61.72,740.63,Mailed Check
CUST1420,Month-to-Month,51,DSL,Yes,Yes,No,97.08,4951.21,Credit Card
CUST1421,Two Year,44,Fiber Optic,Yes,No,No,47.5,2089.95,Bank Transfer
CUST1422,Two Year,50,DSL,Yes,Yes,No,30.92,1546.13,Bank Transfer
CUST1423,Month-to-Month,17,No Internet,Yes,Yes,No,78.56,1335.44,Electronic Check
CUST1424,One Year,35,Fiber Optic,Yes,No,No,63.6,2225.97,Credit Card
CUST1425,Month-to-Month,1,Fiber Optic,Yes,Yes,Yes,112.93,112.93,Electronic Check
CUST1426,Two Year,29,DSL,Yes,Yes,No,65.53,1900.47,Electronic Check
CUST1427,Month-to-Month,51,DSL,Yes,Yes,No,64.0,3263.86,Electronic Check
CUST1428,One Year,64,Fiber Optic,Yes,No,No,51.96,3325.46,Electronic Check
CUST1429,Month-to-Month,4,DSL,Yes,No,No,80.76,323.03,Credit Card
CUST1430,Month-to-Month,28,DSL,Yes,No,No,100.33,2809.34,Credit Card
CUST1431,Month-to-Month,16,No Internet,Yes,Yes,No,117.06,1872.99,Credit Card
CUST1432,Month-to-Month,63,Fiber Optic,Yes,Yes,No,89.14,5615.6,Bank Transfer
CUST1433,One Year,53,DSL,Yes,No,No,71.99,3815.69,Mailed Check
CUST1434,One Year,17,Fiber Optic,Yes,No,No,68.69,1167.77,Electronic Check
CUST1435,One Year,40,DSL,Yes,Yes,No,68.23,2729.22,Bank Transfer
CUST1436,Month-to-Month,13,DSL,Yes,Yes,No,75.21,977.73,Credit Card
CUST1437,Month-to-Month,52,Fiber Optic,Yes,Yes,Yes,115.14,5987.22,Credit Card
CUST1438,Month-to-Month,58,No Internet,Yes,Yes,No,100.2,5811.4,Bank Transfer
CUST1439,Two Year,37,Fiber Optic,Yes,Yes,Yes,59.37,2196.78,Electronic Check
CUST1440,Two Year,61,DSL,Yes,No,No,67.62,4124.79,Credit Card
CUST1441,Month-to-Month,34,Fiber Optic,Yes,Yes,Yes,100.97,3432.99,Electronic Check
CUST1442,Month-to-Month,70,DSL,Yes,No,No,105.86,7410.48,Electronic Check
CUST1443,Month-to-Month,17,Fiber Optic,Yes,No,No,110.39,1876.66,Mailed Check
CUST1444,One Year,20,No Internet,Yes,Yes,No,72.76,1455.15,Credit Card
CUST1445,One Year,59,No Internet,Yes,No,No,52.77,3113.22,Bank Transfer
CUST1446,One Year,69,No Internet,Yes,No,No,63.59,4387.53,Mailed Check
CUST1447,Month-to-Month,33,Fiber Optic,Yes,Yes,No,101.79,3359.15,Electronic Check
CUST1448,One Year,17,DSL,Yes,Yes,Yes,65.67,1116.32,Bank Transfer
CUST1449,One Year,57,Fiber Optic,Yes,No,No,88.83,5063.16,Mailed Check
CUST1450,Month-to-Month,1,No Internet,Yes,No,Yes,117.79,117.79,Mailed Check
CUST1451,Month-to-Month,13,DSL,No,No,No,67.37,875.84,Mailed Check
CUST1452,Month-to-Month,27,DSL,Yes,No,Yes,75.29,2032.91,Electronic Check
CUST1453,Month-to-Month,70,DSL,No,No,No,108.82,7617.24,Electronic Check
CUST1454,Two Year,59,Fiber Optic,Yes,No,No,66.87,3945.6,Credit Card
CUST1455,Month-to-Month,6,DSL,Yes,Yes,No,110.29,661.73,Mailed Check
CUST1456,Two Year,23,Fiber Optic,Yes,No,No,30.56,702.86,Bank Transfer
CUST1457,One Year,10,No Internet,Yes,No,No,85.32,853.17,Electronic Check
CUST1458,Month-to-Month,51,No Internet,Yes,No,No,115.31,5880.85,Mailed Check
CUST1459,One Year,19,DSL,Yes,No,No,53.97,1025.35,Bank Transfer
CUST1460,Month-to-Month,51,No Internet,Yes,No,No,111.37,5679.76,Electronic Check
CUST1461,Month-to-Month,68,Fiber Optic,Yes,No,No,73.85,5021.74,Bank Transfer
CUST1462,Month-to-Month,42,No Internet,No,No,No,110.92,4658.82,Bank Transfer
CUST1463,Month-to-Month,57,Fiber Optic,Yes,Yes,Yes,68.35,3896.05,Credit Card
CUST1464,Month-to-Month,68,DSL,Yes,No,No,94.81,6447.29,Electronic Check
CUST1465,Month-to-Month,38,DSL,Yes,Yes,No,113.29,4304.89,Electronic Check
CUST1466,Month-to-Month,62,Fiber Optic,Yes,Yes,No,88.41,5481.57,Electronic Check
CUST1467,Month-to-Month,7,Fiber Optic,Yes,Yes,No,104.79,733.56,Electronic Check
CUST1468,Two Year,71,Fiber Optic,Yes,Yes,Yes,44.18,3136.75,Credit Card
CUST1469,Month-to-Month,50,No Internet,Yes,No,Yes,104.19,5209.48,Credit Card
CUST1470,One Year,52,Fiber Optic,Yes,Yes,Yes,77.79,4044.84,Mailed Check
CUST1471,Month-to-Month,26,DSL,Yes,No,No,86.81,2257.06,Electronic Check
CUST1472,One Year,26,No Internet,Yes,Yes,No,75.15,1953.84,Bank Transfer
CUST1473,Month-to-Month,19,Fiber Optic,Yes,Yes,No,62.87,1194.5,Credit Card
CUST1474,Two Year,9,DSL,Yes,Yes,No,57.3,515.73,Bank Transfer
CUST1475,Month-to-Month,61,DSL,Yes,No,No,68.59,4184.1,Bank Transfer
CUST1476,Two Year,20,Fiber Optic,Yes,No,No,40.02,800.4,Bank Transfer
CUST1477,Month-to-Month,50,DSL,Yes,No,No,71.1,3554.84,Mailed Check
CUST1478,Month-to-Month,22,Fiber Optic,Yes,Yes,No,62.34,1371.39,Mailed Check
CUST1479,One Year,13,Fiber Optic,Yes,No,No,71.94,935.25,Electronic Check
CUST1480,Month-to-Month,12,DSL,Yes,Yes,No,109.89,1318.73,Credit Card
CUST1481,Month-to-Month,10,Fiber Optic,Yes,No,Yes,95.49,954.87,Electronic Check
CUST1482,Month-to-Month,65,No Internet,Yes,Yes,Yes,81.49,5296.53,Mailed Check
CUST1483,One Year,30,No Internet,Yes,Yes,No,77.2,2315.86,Mailed Check
CUST1484,Two Year,8,DSL,Yes,Yes,No,49.98,399.86,Bank Transfer
CUST1485,Month-to-Month,21,Fiber Optic,Yes,Yes,Yes,118.82,2495.21,Electronic Check
CUST1486,Two Year,22,Fiber Optic,Yes,No,No,38.75,852.6,Bank Transfer
CUST1487,Month-to-Month,18,Fiber Optic,Yes,No,No,71.01,1278.14,Mailed Check
CUST1488,Month-to-Month,66,DSL,Yes,No,No,100.74,6649.11,Electronic Check
CUST1489,Two Year,48,No Internet,Yes,No,No,66.16,3175.84,Electronic Check
CUST1490,Two Year,44,Fiber Optic,Yes,No,No,31.35,1379.53,Credit Card
CUST1491,One Year,9,Fiber Optic,Yes,No,Yes,62.68,564.09,Mailed Check
CUST1492,Month-to-Month,67,DSL,Yes,No,Yes,69.04,4625.94,Mailed Check
CUST1493,Month-to-Month,54,Fiber Optic,No,Yes,Yes,76.73,4143.43,Credit Card
CUST1494,Month-to-Month,26,DSL,Yes,Yes,No,65.61,1705.85,Mailed Check
CUST1495,Month-to-Month,26,DSL,Yes,No,No,72.65,1888.97,Bank Transfer
CUST1496,Month-to-Month,34,DSL,Yes,No,No,74.32,2527.01,Bank Transfer
CUST1497,Two Year,8,Fiber Optic,Yes,No,No,69.42,555.33,Bank Transfer
CUST1498,Two Year,10,No Internet,Yes,No,No,32.27,322.74,Electronic Check
CUST1499,Month-to-Month,48,Fiber Optic,Yes,Yes,No,85.64,4110.96,Bank Transfer
CUST1500,Month-to-Month,55,No Internet,Yes,Yes,Yes,91.94,5056.92,Mailed Check
CUST1501,Two Year,54,Fiber Optic,No,No,No,50.02,2701.17,Credit Card
CUST1502,Month-to-Month,40,No Internet,Yes,Yes,No,119.86,4794.47,Bank Transfer
CUST1503,One Year,15,DSL,Yes,Yes,No,52.11,781.69,Bank Transfer
CUST1504,Month-to-Month,18,Fiber Optic,Yes,No,No,118.25,2128.45,Electronic Check
CUST1505,Month-to-Month,23,No Internet,Yes,Yes,No,107.23,2466.2,Mailed Check
CUST1506,Two Year,62,DSL,Yes,No,No,40.36,2502.31,Credit Card
CUST1507,Month-to-Month,46,Fiber Optic,Yes,No,Yes,102.44,4712.07,Mailed Check
CUST1508,Month-to-Month,39,Fiber Optic,Yes,Yes,No,64.79,2526.65,Bank Transfer
CUST1509,Month-to-Month,15,DSL,Yes,Yes,No,84.12,1261.73,Mailed Check
CUST1510,Two Year,53,DSL,Yes,Yes,Yes,45.55,2414.33,Credit Card
CUST1511,Two Year,64,DSL,Yes,No,Yes,64.04,4098.38,Bank Transfer
CUST1512,Month-to-Month,63,DSL,Yes,No,No,76.4,4813.39,Mailed Check
CUST1513,Month-to-Month,16,DSL,Yes,Yes,No,94.64,1514.3,Credit Card
CUST1514,One Year,70,DSL,Yes,No,No,52.63,3684.32,Bank Transfer
CUST1515,Month-to-Month,66,DSL,Yes,Yes,No,62.1,4098.53,Bank Transfer
CUST1516,One Year,13,Fiber Optic,Yes,Yes,No,55.1,716.32,Mailed Check
CUST1517,Month-to-Month,47,No Internet,Yes,Yes,No,103.36,4858.09,Electronic Check
CUST1518,Month-to-Month,9,Fiber Optic,Yes,Yes,No,117.84,1060.53,Electronic Check
CUST1519,One Year,63,Fiber Optic,Yes,No,No,52.62,3314.93,Credit Card
CUST1520,Month-to-Month,34,DSL,Yes,Yes,No,105.73,3594.95,Mailed Check
CUST1521,Two Year,29,Fiber Optic,Yes,Yes,No,49.26,1428.61,Credit Card
CUST1522,Month-to-Month,37,Fiber Optic,No,No,Yes,72.26,2673.47,Mailed Check
CUST1523,Month-to-Month,43,Fiber Optic,Yes,No,No,92.71,3986.71,Credit Card
CUST1524,Two Year,64,DSL,Yes,Yes,No,57.41,3674.01,Credit Card
CUST1525,Month-to-Month,24,No Internet,Yes,No,No,113.74,2729.76,Mailed Check
CUST1526,One Year,71,DSL,Yes,No,Yes,81.7,5800.91,Electronic Check
CUST1527,Month-to-Month,34,DSL,Yes,Yes,Yes,71.72,2438.34,Credit Card
CUST1528,One Year,48,Fiber Optic,Yes,No,Yes,48.7,2337.56,Mailed Check
CUST1529,One Year,12,Fiber Optic,No,No,No,59.78,717.31,Mailed Check
CUST1530,Month-to-Month,23,Fiber Optic,Yes,No,No,60.55,1392.7,Mailed Check
CUST1531,Two Year,13,Fiber Optic,Yes,No,No,30.02,390.32,Bank Transfer
